id,search_criteria,address,listingUrl,price,beds,baths,area,coord,zestimate,priceReduction,brokerName,crawl_url_result,days_on_market,page_views,listing_agent,year_built,hoa_fees,property_tax,school_ratings,neighborhood_desc
75,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"1155 Hidden Oaks Dr, Menlo Park, CA 94025",https://www.zillow.com/homedetails/1155-Hidden-Oaks-Dr-Menlo-Park-CA-94025/52394200_zpid/,"$3,695,000 ",4,3,2370,"37.438,-122.19775",3747600,-,-,,,,,,,,,
76,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"1230 Sierra St, Redwood City, CA 94061",https://www.zillow.com/homedetails/1230-Sierra-St-Redwood-City-CA-94061/15576123_zpid/,"$1,472,000 ",2,1,910,"37.46793,-122.23459",-,-,-,,,,,,,,,
77,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"89 Park Dr, Atherton, CA 94027",https://www.zillow.com/homedetails/89-Park-Dr-Atherton-CA-94027/15593498_zpid/,"$4,488,000 ",4,4,3745,"37.461555,-122.2055",4298700,"$300,000 (Sep 7)",-,,,,,,,,,
78,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"2602 Briarfield Ave, Redwood City, CA 94061",https://www.zillow.com/homedetails/2602-Briarfield-Ave-Redwood-City-CA-94061/15575795_zpid/,"$2,498,000 ",4,2,1810,"37.462772,-122.243546",2643700,-,-,,,,,,,,,
79,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"146 Belvedere Ave, San Carlos, CA 94070",https://www.zillow.com/homedetails/146-Belvedere-Ave-San-Carlos-CA-94070/15562236_zpid/,"$3,699,000 ",4,4,2150,"37.49421,-122.25238",3842800,-,-,,,,,,,,,
80,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"83 Duane St, Redwood City, CA 94062",https://www.zillow.com/homedetails/83-Duane-St-Redwood-City-CA-94062/15564228_zpid/,"$3,250,000 ",5,3,3720,"37.48666,-122.241325",3104300,-,-,,,,,,,,,
81,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"3563 Highland Ave, Redwood City, CA 94062",https://www.zillow.com/homedetails/3563-Highland-Ave-Redwood-City-CA-94062/15571892_zpid/,"$2,400,000 ",3,4,2040,"37.46756,-122.25305",-,-,-,,,,,,,,,
82,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-122.27208920044437%2C%22east%22%3A-122.18814678711429%2C%22south%22%3A37.437499385283914%2C%22north%22%3A37.49588201461651%7D%2C%22mapZoom%22%3A14%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22beds%22%3A%7B%22min%22%3A1%7D%2C%22baths%22%3A%7B%22min%22%3A1%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22%22%2C%22pagination%22%3A%7B%7D%7D,"1150 Woodside Rd, Redwood City, CA 94061",https://www.zillow.com/homedetails/1150-Woodside-Rd-Redwood-City-CA-94061/2146530224_zpid/,"$950,000 ",2,3,1300,"37.46107,-122.22644",1006300,-,-,,,,,,,,,
83,https://www.zillow.com/irvine-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.809367682982085%2C%22south%22%3A33.56454701444131%2C%22east%22%3A-117.60636717333985%2C%22west%22%3A-117.94213682666016%7D%2C%22usersSearchTerm%22%3A%22Irvine%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A52650%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A12%7D,"15 Greenmoor, Irvine, CA 92614",https://www.zillow.com/homedetails/15-Greenmoor-Irvine-CA-92614/25663462_zpid/,"$949,000 ",3,2,1171,"33.665146,-117.79978",-,"$10,000 (Sep 4)",Coldwell Banker Realty,"{""days_on_market"":""12"",""page_views"":""2861"",""listing_agent"":""Candice Blair DRE #01395953, Coldwell Banker Realty, The Candice Blair Group"",""year_built"":""1984"",""hoa_fees"":""$457/mo"",""property_tax"":""$4,656"",""school_ratings"":""Springbrook Elementary: 8/10, South Lake Middle: 8/10, Woodbridge High: 9/10"",""neighborhood_desc"":""Remodeled END UNIT 3-bedroom townhouse in the heart of Woodbridge Village Association. Features include a functional, open floor plan, vaulted ceilings, new luxury vinyl plank flooring, remodeled kitchen with modern stainless-steel appliances, and a large enclosed patio. Close to community amenities and award-winning schools.""}",12,2861,"Candice Blair DRE #01395953, Coldwell Banker Realty, The Candice Blair Group",1984,457,4656,"8, 8, 9","Remodeled END UNIT 3-bedroom townhouse in the heart of Woodbridge Village Association. Features include a functional, open floor plan, vaulted ceilings, new luxury vinyl plank flooring, remodeled kitchen with modern stainless-steel appliances, and a large enclosed patio. Close to community amenities and award-winning schools."
84,https://www.zillow.com/irvine-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.809367682982085%2C%22south%22%3A33.56454701444131%2C%22east%22%3A-117.60636717333985%2C%22west%22%3A-117.94213682666016%7D%2C%22usersSearchTerm%22%3A%22Irvine%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A52650%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A12%7D,"66 Domani, Irvine, CA 92618",https://www.zillow.com/homedetails/66-Domani-Irvine-CA-92618/117503740_zpid/,"$3,790,000 ",5,5,3236,"33.639076,-117.75642",3871400,-,Re/Max 888,"{""days_on_market"":""10 days"",""page_views"":""1,716"",""listing_agent"":""Yaming Gui DRE #02052024, Re/Max 888"",""year_built"":""2013"",""hoa_fees"":""$280/mo"",""property_tax"":""$29,654"",""school_ratings"":""Alderwood Elementary: 7/10, Rancho San Joaquin Middle: 8/10, University High: 9/10"",""neighborhood_desc"":""Welcome to 66 Domani. Experience luxury and elegance at this highly sought after 24-hour guard gated community of Laguna Altura located in Irvine. Set apart by its locale on an oversized parcel with hillside views at the edge of preserved land, this premier lot is an unprecedented opportunity.""}",10,1716,"Yaming Gui DRE #02052024, Re/Max 888",2013,280,29654,"7, 8, 9","Welcome to 66 Domani. Experience luxury and elegance at this highly sought after 24-hour guard gated community of Laguna Altura located in Irvine. Set apart by its locale on an oversized parcel with hillside views at the edge of preserved land, this premier lot is an unprecedented opportunity."
85,https://www.zillow.com/irvine-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.809367682982085%2C%22south%22%3A33.56454701444131%2C%22east%22%3A-117.60636717333985%2C%22west%22%3A-117.94213682666016%7D%2C%22usersSearchTerm%22%3A%22Irvine%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A52650%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A12%7D,"14 Elderglen #54, Irvine, CA 92604",https://www.zillow.com/homedetails/14-Elderglen-54-Irvine-CA-92604/25721536_zpid/,"$788,888 ",2,2,1125,"33.682262,-117.78366",-,-,Team Spirit Realty Inc,"{""days_on_market"":""10"",""page_views"":""995"",""listing_agent"":""Sienna Sohn DRE #01792097, Team Spirit Realty Inc"",""year_built"":""1980"",""hoa_fees"":""620"",""property_tax"":""5568"",""school_ratings"":""8, 8, 9"",""neighborhood_desc"":""Great Place in this Charming Two-story Townhome in the prestigious Woodbridge Community, 2 Beds. 1.5 Baths. No one Above or Below.Very Bright, Light and Airy Home has Two Large Master's Size Bedrooms Upstairs with Plenty of Spaces with Large Closets. Master Bedroom with Walk-In-Closet connects to the Full Bathroom. Extremely spacious and open living and dining rooms. Ample Space Front/Back side. New Heater/ Air conditioner installed a Year Ago, Double Pane Window and Good quality Laminate Flooring(instlalled 2 years ago) Upstairs and Downstairs make Home Cozy in the Winter and Cooler in the Summer -- $$$ Saver with Energy Efficiency Design. Open Space Kitchen with Granite Counter Top. Private Patio with gate access to the Unit's Two Covered Parking Spaces with Extra Parking Spaces Adjacent and Behind the Carport. Greenbelt Surrounded All Around near the Area and Easy to Access to Everywhere, Freeways, Schools, Dinning, Walking, Shopping, Good Trails, and Community Swimming Pools. Community offers 2 Lakes, 22 swimming pools, 10 Tennis Courts, Pickle ball Courts and other more Amenities.""}",10,995,"Sienna Sohn DRE #01792097, Team Spirit Realty Inc",1980,620,5568,"8, 8, 9","Great Place in this Charming Two-story Townhome in the prestigious Woodbridge Community, 2 Beds. 1.5 Baths. No one Above or Below.Very Bright, Light and Airy Home has Two Large Master's Size Bedrooms Upstairs with Plenty of Spaces with Large Closets. Master Bedroom with Walk-In-Closet connects to the Full Bathroom. Extremely spacious and open living and dining rooms. Ample Space Front/Back side. New Heater/ Air conditioner installed a Year Ago, Double Pane Window and Good quality Laminate Flooring(instlalled 2 years ago) Upstairs and Downstairs make Home Cozy in the Winter and Cooler in the Summer -- $$$ Saver with Energy Efficiency Design. Open Space Kitchen with Granite Counter Top. Private Patio with gate access to the Unit's Two Covered Parking Spaces with Extra Parking Spaces Adjacent and Behind the Carport. Greenbelt Surrounded All Around near the Area and Easy to Access to Everywhere, Freeways, Schools, Dinning, Walking, Shopping, Good Trails, and Community Swimming Pools. Community offers 2 Lakes, 22 swimming pools, 10 Tennis Courts, Pickle ball Courts and other more Amenities."
86,https://www.zillow.com/irvine-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.809367682982085%2C%22south%22%3A33.56454701444131%2C%22east%22%3A-117.60636717333985%2C%22west%22%3A-117.94213682666016%7D%2C%22usersSearchTerm%22%3A%22Irvine%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A52650%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A12%7D,"18 Remington, Irvine, CA 92620",https://www.zillow.com/homedetails/18-Remington-Irvine-CA-92620/25679701_zpid/,"$778,000 ",2,2,987,"33.699326,-117.77013",797000,-,Your Home Sold Guaranteed Rlty,"{""days_on_market"":""6 days"",""page_views"":""1,471"",""listing_agent"":""QING LIU DRE #02020411, SIRUI REN DRE #02123407"",""year_built"":""1986"",""hoa_fees"":""$330/mo"",""property_tax"":""$8,398"",""school_ratings"":""Northwood Elementary School: 7/10, Sierra Vista Middle School: 9/10, Northwood High School: 9/10"",""neighborhood_desc"":""Lovely single level, ground floor corner condo in the beautiful Northwood Condominium Complex. This bright and cheery two bedroom two bath home features two good sized bedrooms with their own walk-in closets, two remodeled bathrooms with beautiful soaking tubs, remodeled kitchen with ample cabinet space, huge front patio, inside stacked washer and dryer and a large living room. The community has two swimming pools with spas and a playground. This home is within walking distance to New Horizon Elementary School, Le Space STEAM Education, Jefferey Trail Middle School, Orchard Park and Albertson's Supermarket! It is also commuter close to the many work areas of Irvine as well as UC Irvine.""}",6,1471,"QING LIU DRE #02020411, SIRUI REN DRE #02123407",1986,330,8398,"7, 9, 9","Lovely single level, ground floor corner condo in the beautiful Northwood Condominium Complex. This bright and cheery two bedroom two bath home features two good sized bedrooms with their own walk-in closets, two remodeled bathrooms with beautiful soaking tubs, remodeled kitchen with ample cabinet space, huge front patio, inside stacked washer and dryer and a large living room. The community has two swimming pools with spas and a playground. This home is within walking distance to New Horizon Elementary School, Le Space STEAM Education, Jefferey Trail Middle School, Orchard Park and Albertson's Supermarket! It is also commuter close to the many work areas of Irvine as well as UC Irvine."
87,https://www.zillow.com/irvine-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.809367682982085%2C%22south%22%3A33.56454701444131%2C%22east%22%3A-117.60636717333985%2C%22west%22%3A-117.94213682666016%7D%2C%22usersSearchTerm%22%3A%22Irvine%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A52650%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A12%7D,"2513 Rivington, Irvine, CA 92612",https://www.zillow.com/homedetails/2513-Rivington-Irvine-CA-92612/439252916_zpid/,"$1,399,000 ",2,3,1987,"33.673294,-117.848045",1393600,-,Maximus Properties,"{""days_on_market"":""10"",""page_views"":""649"",""listing_agent"":""Michael Minassian DRE #02080789"",""year_built"":""2024"",""hoa_fees"":""$813/mo"",""property_tax"":""-"",""school_ratings"":""2/10, 3/10, 4/10"",""neighborhood_desc"":""Best view in town! Experience modern luxury in this stunning 5th-floor corner condo located in the heart of Irvine鈥檚 business district. With panoramic views, this 2-bedroom, 2.5-bath residence spans 1,987 sqft and offers one of the best views in the complex. The sellers have meticulously upgraded every detail, including premium flooring, sleek countertops, a stylish backsplash, and luxurious master bath finishes. Additionally, they have installed noise-reducing windows in the master bedroom for added peace and comfort. Enjoy the convenience of smart home appliances, automatic roller shades, and beautiful custom drapes, adding both comfort and elegance to the space. This is urban living at its finest, perfect for those who appreciate both style and location.""}",10,649,Michael Minassian DRE #02080789,2024,813,-,"2, 3, 4","Best view in town! Experience modern luxury in this stunning 5th-floor corner condo located in the heart of Irvine鈥檚 business district. With panoramic views, this 2-bedroom, 2.5-bath residence spans 1,987 sqft and offers one of the best views in the complex. The sellers have meticulously upgraded every detail, including premium flooring, sleek countertops, a stylish backsplash, and luxurious master bath finishes. Additionally, they have installed noise-reducing windows in the master bedroom for added peace and comfort. Enjoy the convenience of smart home appliances, automatic roller shades, and beautiful custom drapes, adding both comfort and elegance to the space. This is urban living at its finest, perfect for those who appreciate both style and location."
88,https://www.zillow.com/irvine-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.809367682982085%2C%22south%22%3A33.56454701444131%2C%22east%22%3A-117.60636717333985%2C%22west%22%3A-117.94213682666016%7D%2C%22usersSearchTerm%22%3A%22Irvine%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A52650%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A12%7D,"3652 Provincetown Ave, Irvine, CA 92606",https://www.zillow.com/homedetails/3652-Provincetown-Ave-Irvine-CA-92606/25483082_zpid/,"$1,480,000 ",3,2,1500,"33.70895,-117.79116",1491400,-,KW Spectrum Properties,"{""days_on_market"":""25"",""page_views"":""3465"",""listing_agent"":""Martin Mania DRE #01799007, KW Spectrum Properties"",""year_built"":""1970"",""hoa_fees"":""$65/mo"",""property_tax"":""$8,321"",""school_ratings"":""College Park Elementary: 7/10, Venado Middle School: 7/10, Irvine High School: 9/10"",""neighborhood_desc"":""Nestled in the Colony Community of the Walnut Village of Irvine, this charming Single-Story detached home features 3 spacious bedrooms and 2 full bathrooms with approximately 1,500sf of living space on a corner 5,050sf lot. Located within a short walk from the community Pool and Club House, Colony Park, College Park Elementary school, Trader-Joes, Ralph Supermarket, restaurants and 99-Ranch market. Association with private clubhouse, 3 Olympic-size pools, spacious parks, BBQ Area, Clubhouse, tennis courts and basketball courts, and tree lined jogging paths. This home is zoned to the award-winning Irvine School District including College Park Elementary, Venado Middle School, and Irvine High School. No Mello Roos and Low HOA of $65 per month. A great place to call home!""}",25,3465,"Martin Mania DRE #01799007, KW Spectrum Properties",1970,65,8321,"7, 7, 9","Nestled in the Colony Community of the Walnut Village of Irvine, this charming Single-Story detached home features 3 spacious bedrooms and 2 full bathrooms with approximately 1,500sf of living space on a corner 5,050sf lot. Located within a short walk from the community Pool and Club House, Colony Park, College Park Elementary school, Trader-Joes, Ralph Supermarket, restaurants and 99-Ranch market. Association with private clubhouse, 3 Olympic-size pools, spacious parks, BBQ Area, Clubhouse, tennis courts and basketball courts, and tree lined jogging paths. This home is zoned to the award-winning Irvine School District including College Park Elementary, Venado Middle School, and Irvine High School. No Mello Roos and Low HOA of $65 per month. A great place to call home!"
89,https://www.zillow.com/irvine-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A33.809367682982085%2C%22south%22%3A33.56454701444131%2C%22east%22%3A-117.60636717333985%2C%22west%22%3A-117.94213682666016%7D%2C%22usersSearchTerm%22%3A%22Irvine%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A52650%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22baths%22%3A%7B%22min%22%3A1%2C%22max%22%3Anull%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A12%7D,"77 Sarabande, Irvine, CA 92620",https://www.zillow.com/homedetails/77-Sarabande-Irvine-CA-92620/69258002_zpid/,"$1,720,000 ",4,3,2065,"33.695614,-117.752975",1754900,-,"HomeSmart, Evergreen Realty","{""days_on_market"":""3"",""page_views"":""875"",""listing_agent"":""Jie Zheng DRE #01969518, HomeSmart, Evergreen Realty"",""year_built"":""2005"",""hoa_fees"":""$355/mo"",""property_tax"":""$6,582"",""school_ratings"":""Woodbury Elementary: 8/10, Jeffrey Trail Middle: 8/10, Portola High: 10/10"",""neighborhood_desc"":""Residents of Woodbury enjoy resort-style amenities, including seven pools, spas, cozy fireplaces, BBQ areas, neighborhood gardens, a clubhouse, and courts for volleyball, basketball, tennis, and other sports. The nearby Jeffrey Open Space Trail and proximity to top-rated schools enhance the appeal of this beautiful home.""}",3,875,"Jie Zheng DRE #01969518, HomeSmart, Evergreen Realty",2005,355,6582,"8, 8, 10","Residents of Woodbury enjoy resort-style amenities, including seven pools, spas, cozy fireplaces, BBQ areas, neighborhood gardens, a clubhouse, and courts for volleyball, basketball, tennis, and other sports. The nearby Jeffrey Open Space Trail and proximity to top-rated schools enhance the appeal of this beautiful home."
